,label,text
6667,1,"Ontario’s real estate council received 11 complaints last year about improper disclosure by Realtors, but said most involved minor paper-work issues, not “malicious intent.”

“The assignment aspect really hasn’t crystallized in Ontario on a complaint basis,” Mr. Kucey said."
6668,1,"“But obviously we’re monitoring what’s going on in British Columbia and if we have complaints where this is actually taking place in Ontario, we will investigate."
6669,1,"And if the evidence is there, we’ll certainly prosecute any Realtor who is not abiding by the rules and regulations.”

Assignments were never a major issue in Alberta even during the province’s real estate-boom years and have become less of a concern in the current soft market, said Natalie Scollard of the Real Estate Council of Alberta."
6670,1,"“This is the type of thing you would be more likely to see in a rising, escalating market, which Alberta is not right now,” she said."
6671,1,"The province banned so called “dual agency,” where Realtors can represent both a seller and a buyer, in 2008."
6672,1,"It was replaced with something called a transaction brokerage, where a realtor can help both sides do a deal, but can’t act on behalf of either party and must keep details of both confidential."
6673,1,"In Toronto, where fierce bidding wars have broken out for detached homes and prices of some properties have soared at double-digit annual rates, Realtors say they have yet to see widespread evidence of the issues facing Vancouver’s market, where Realtors have been able to flip properties in a matter of days or weeks at a massive markup."
6674,1,The Toronto Real Estate Board issued a statement saying it was “not aware of any concerns” about assignment flipping.
6675,1,"“We haven’t come across it a lot yet in the city,” said Adam Brind, broker at Core Assets Inc. in downtown Toronto."
6676,1,"“But that doesn’t mean that maybe we won’t start to see it if prices and demand keep growing in Toronto.”

In some cases, prospective buyers have lost out on a bidding war and have approached the winning buyer about reselling the property at a higher price."
6677,1,"Mr. Brind saw one deal in which a losing bidder offered the successful buyers an extra $100,000 to purchase a property only days after they had bought it."
6678,1,"Toronto was once home to an active assignment market for preconstruction condos, in which investors bought units at a discount years before a building was constructed and then sold the assignment rights to speculators hoping to cash in on future price increases, often paying fees to a developer for the privilege."
6679,1,The practice has slowed in recent years as developers realized they could price their preconstruction units higher and keep those profits for themselves.
6680,1,"Ideally, every senior living in a publicly funded nursing home in B.C."
6681,1,"would have their own bedroom but there are 820 seniors sharing a room with two to four other people and 2,000 seniors in double rooms, says B.C.’s seniors advocate Isobel Mackenzie."
6682,1,The Ministry of Health’s target is to have 95 per cent of seniors in B.C.’s 331 long-term care facilities to have their own bedroom and bathroom.
6683,1,"Currently, 75 percent of residential care beds are in single rooms."
6684,1,"“It’s cold comfort if you are ... in a four-bed ward instead of your own room,” said Mackenzie."
6685,1,"“Everybody should have their own bed and own bathroom.”

Marie Morris’s mother Rosa Pellizzari, 94, was recently placed in a four-person room."
6686,1,She shared a small space with three other seniors with only curtains hanging between the beds for privacy.
6687,1,"The family was told if they didn’t take the bed at the Willingdon Care Centre in Burnaby, Pellizzari would be taken off the waiting list for long-term residential care."
6688,1,"Willingdon Care Centre has a contract with the Fraser Healthy Authority, and is a privately owned facility with 95 seniors living in rooms housing two to four seniors."
6689,1,The facility has 10 single rooms.
6690,1,“I had no options in placing my mother in this awful place.
6691,1,All health authorities have a policy that the first available bed must be accepted.
6692,1,"As a family member I felt railroaded and feel that my mother was held hostage,” said Morris."
6693,1,“The bed spaces were smaller than what you would get in a hospital today.
6694,1,"We tried to personalize the space, but it was impossible.”

Morris said it’s unethical for the government to force seniors into such crowded quarters."
6695,1,"A Ministry of Health Statement reads in part: “The ministry understands single occupancy rooms are ideal and we are committed to creating a baseline inventory to track and monitor progress on the number of single occupancy rooms renovated and built.”

Since 2000, all newly licensed residential care facilities under the Community Care and Assisted Living Act have been required to provide private bedrooms to residents."
6696,1,"“New facilities licensed since that time have been permitted to house up to five per cent of residents in double occupancy rooms, as long as certain conditions are met."
6697,1,"This helps to allow for flexibility, and also helps to accommodate couples, for example.”

There are no immediate plans to upgrade Willingdon Care Centre, nor a fixed timeline to redevelop any of the 11 other facilities where three or more seniors share a room, said Tasleem Juma of Fraser Health."
6698,1,"Under the Hospital Act, facilities in 2000 were “grandfathered” to allow for multi-occupancy rooms."
